Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
"Taman Megah Ria, Masai",700000,Masai, Johor,6,"Jalan Jelatang 12, Taman Megah Ria, 81750, Johor",Freehold,Unfurnished,2300,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",4,3.0,1-sty Terrace/Link House,304.35,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-019z68c7f7cb-5f99-4aff-ad11-02bd38931a7e_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4ale34432a39-eb65-44ab-b0a4-d2955405fa7b_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1d4n1088f892-080c-41fe-8ff3-e463a678cf08_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-36l0115217d4-1430-48d1-8f9d-fbe0034c2768_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mu4pce46cf60-f7e8-4330-8a8b-f55f03e4a180_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4yzs3e71e2bf-044b-4953-99eb-66b0b0b476d5_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-peby5fd768c3-8931-4eb6-90ac-edbb33b1aade_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-iban85eef980-9e08-4a95-9047-615074ee428d_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-62w1e97ad76b-1669-4df0-bec3-b56d7570fc36_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5lpv158061a4-8b00-422a-9ff2-dd4b4f63ae3d_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7f1b3749fafb-0740-462c-ba70-bceafde7d957_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sjz62cf8bdab-121f-4929-b8b1-72a18aa52f62_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6b8hfc9b1f99-165e-4460-8b74-e0e78b72282b_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o8wrce294ddd-3888-4ad7-8809-81b6429349c4_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6tzw2cbd8fda-b188-4cfa-8936-0b036d7c7b1c_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3fyub94f56fe-f6d2-44ea-bae8-c5092e18f9b2_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pdxz38926f92-5fe5-4a56-88cf-816fb2580590_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9t4feb2b34a0-541c-4917-a15b-4d7873ab0a45_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9xtq1dfbd506-d56b-49d1-9191-4890d9bb2144_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s1paad769ddb-0d9c-4684-af79-39d2043468a2_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-mb0y1b0a738a-3633-41fb-a088-b2c6406fdb98_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lpem929ccf33-09f8-41da-944b-d26c0a3256ba_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-llb75c569d9b-c607-43de-b632-ce5ab44465a2_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rmnt86f8c5da-da21-43a2-901e-519b63312279_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7xm5da7d4c3e-ca63-4b86-99cc-7ca1d2d48523_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7na24f276c07-64e3-4440-94a7-89c7c5a5aaec_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s78j2b5ff3c9-60f0-4207-8015-1fab8e737000_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nuhkfb50f9a3-91f9-4dc7-abb8-2c51eec1b299_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4lan25035d7d-7327-4e0c-b3af-e98b501e67a0_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-68clbeb22d6d-40cc-4278-a568-41a35155803b_2560x1920.jpeg'}"
Bandar Sri Damansara,618000,Bandar Sri Damansara, Selangor,3,"Bandar Sri Damansara SD2, 52200, Selangor",Freehold,Unfurnished,1300,[],2,2.0,1-sty Terrace/Link House,475.38,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lscw8375bdd7-fce8-4ef5-b0f5-4428c9a4e084_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hi78384da224-7c0b-4848-86d0-6b41123d53fb_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w9hn626ce1c1-03ac-46a2-a78b-5253c97c2ede_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lx9pe5eaba0a-9821-4454-87bd-0ae48de39ef3_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uqhj08c81c1a-9eb7-40b5-b965-f88ebb47e2e0_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nghn8c392861-d2c9-43ec-a431-30c04c92859b_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z60g60fa702c-b2d3-4474-a4d1-f70fe3617289_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hgrpca05570c-e43b-4afa-8e9c-7e41ef856bab_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ttuv1e0c62c1-92cf-4b3d-9f1a-e1f81c0655ab_1024x768.jpeg'}"
"Denai Alam, Shah Alam",860000,Shah Alam, Selangor,4,"Elmina valley 3, Denai Alam, 40160, Selangor",Freehold,Unfurnished,2300,"['Jogging Track', 'Playground', '24-Hour Security', 'Basketball Court']",4,2.0,1-sty Terrace/Link House,373.91,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n9pl2f81fca3-f9a7-44f8-bb7c-f30c52745b79_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vvul11177009-d90e-4e1a-a693-c774f2b38e52_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ur2eebef57a7-d22b-4c82-acd2-5f33a87062cf_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-arc1c05aa1f5-0a1f-4420-97d1-4e08de2ecb24_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oxbi5a563b24-3959-4bdb-b866-5a15a5a6eafd_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e8hs73f925cd-8c87-48ba-8684-ea08d625156c_1154x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6jx321055601-9a88-4761-9549-a5f3c16710b3_1154x865.jpeg'}"
"Taman Makmur, Kulai",408000,Kulai, Johor,3,"jalan makmur, Taman Makmur, 81000, Johor",Freehold,Unfurnished,1540,[],2,,1-sty Terrace/Link House,264.94,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i6zt342eb886-9cff-45c5-9389-460b44ceb3f7_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wzg40993bf20-300b-4dc1-b296-a215c41ffa19_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c1ax3183e7b5-d6be-4994-b2fb-c96f4323b8ca_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8i0d54f4d38c-e360-4299-a12c-bab48670c1b1_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ayrt0b391be0-41dc-4f1c-8879-0f1a863f9762_1040x780.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yqyf745e5de8-6f9a-4f8c-a615-51561c8c65c7_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0hwb330fe491-ab3f-4897-ba05-227f0f5f61ee_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-maaqf18d2532-655a-4e6b-9ab6-93c1d757fcb3_1920x2560.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8dmo51413a99-2764-430b-95d7-4f6985838ec7_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jvei26740adb-ea0f-484f-a3f4-1794a54facd4_1920x2560.jpeg'}"
"SS4, Petaling Jaya",1100000,Petaling Jaya, Selangor,3,"SS4, 47301, Selangor",Freehold,Unfurnished,1500,"['Kitchen Cabinet', 'Air Conditioner', 'Garden']",3,4.0,1-sty Terrace/Link House,733.33,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2jha1fb62122-2eef-47b1-98eb-1b34d2d9397d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1mr99168f4a8-a7d8-4096-a4cf-4c9499841ad5_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-te8c73cab490-e842-465f-ac42-2cfb1ae9b437_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2pcgb0dd5a6d-ec15-4f92-a746-138b0fc00cd9_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hkvea4b30389-3d63-41ae-ae9e-5eb23c3e9577_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-34sx4e4d0cc9-bc1e-47fd-bbc9-f1a3ccf541a9_4608x3456.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-iyblfa94c5fe-bfdd-4833-be44-d8e5d5275121_1080x732.jpeg'}"
Bandar Sri Damansara,710000,Bandar Sri Damansara, Selangor,3,"Sd2 , Sri Damansara , Kepong, Sd3 , Sd 4, 52200, Selangor",Freehold,Unfurnished,11,['Playground'],2,,1-sty Terrace/Link House,64545.45,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-76ay17c46520-23ce-4b06-ba6d-99bfc0a17b20_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pm5zd4a487ab-28fa-4402-85df-8cd18966f3c7_3072x4096.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8b1j75500053-2c0e-4e23-83cf-a6ff3f8d25b1_3072x4096.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2pb7ec99a7f8-67e2-4c6a-a0b9-f0fc4d872a84_3072x4096.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hx2o63813980-23ce-41f7-90e6-cadbfe17210f_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-u717e84ac33c-42fd-42ec-a7ca-1a80b21fd638_3072x4096.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bz1d3d5f549b-9a16-4e46-aaa6-f125fc6583ce_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w60lc5ef6302-c890-4cba-8d3c-45c4fee023bc_1280x960.jpeg'}"
"SS2, Petaling Jaya",700000,Petaling Jaya, Selangor,3,"Jalan 19/13B Petaling Jaya, SS2, 46300, Selangor",Freehold,Unfurnished,1430,['Playground'],2,2.0,1-sty Terrace/Link House,489.51,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z13aee45884a-d880-4ebc-9564-6b495babc80c_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jz4h0987aa8e-fe2e-480e-bab4-29a1f52e504c_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tvd7c739fbdb-1a65-4427-bb8e-da3df402d5db_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k3m0bea54c63-7251-49e6-b347-b6b98d00f343_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lcy801239223-c100-4784-ad1a-2e9677273989_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-d8f09154a888-2322-4d1b-80cc-fb15648c8401_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h4sq1f2fa04c-a8cf-48ae-a5ce-8df739e73c9b_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-r88w15244223-f9ea-4601-80f9-a1ea4c6379d4_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-31akfd54b4f5-8880-46f8-82cb-b1c81e640262_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-19bi3e05e063-cc6a-45cf-b3be-8c7806ae3da1_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7bdk4bc11287-c0a0-4cc5-a0b1-1fe8d08abe1e_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vdvodfa5da46-7d8a-4489-af4f-0a836057a362_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jbui7880c04e-68d2-45f2-9fb3-add1adeebfc8_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8ezc63b2e76a-86c3-4de5-b32a-05f5dfe986b3_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-acyt8d67c7e3-5749-44f1-a34d-ab30a6a7dcef_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-26tqe25111a4-fa52-4622-a2c6-f626f967e71e_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ehakca23b975-7222-4bd6-b2b4-18e7fb507084_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ompvbac699d2-d120-429f-91ec-8bc788d14e09_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7ey5e92674d8-a5ff-452f-ab99-a47729cefa93_1280x960.jpeg'}"
"SS2, Petaling Jaya",760000,Petaling Jaya, Selangor,3,"Jalan 19/13B Kien Leong Green 46300 Petaling Jaya, SS2, 46300, Selangor",Freehold,Unfurnished,1430,[],2,1.0,1-sty Terrace/Link House,531.47,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ylcja5cf521d-9d1d-446a-80d3-c352691274a3_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pv1v6817b6b8-e0b4-4027-82f9-9756081e431b_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kvop7a0cd67a-acd0-4038-94a6-3bf1131283ac_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7oud71ff746c-497a-4aa1-9467-6542d40aa9f6_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1fcs21f81886-6fab-4ab9-a134-3d490a283d11_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-3oabb8c8ad11-d635-4f64-8f39-614a74796be8_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yyax04bb7c3c-5add-4d85-b5e2-a51b84b781fa_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1jon53c5a8f0-02de-4653-92d6-d450a6208eac_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-oro54e2bc3eb-a221-49a5-b63b-9bdccdd0fcbd_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9r67bcbb268e-4817-4d66-b262-4ab96f04434c_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4e3ycfcacd9c-d83c-41b5-bb3a-ea426e9bcc4c_720x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-t35k1141286f-1001-4353-9a10-566f5a60242d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a2zl4ce0af9f-bf3b-490e-a8c1-9fcc3ad38ce6_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nz86038ce2e4-fb1b-41e2-b203-3fdced5da737_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o4c522d668f4-ce9a-4c20-85d4-97ad2ac97eae_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nqkh1f81f750-e0a2-45e0-bd6c-3e435a57a755_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8i07ab910d90-59cb-4104-8fec-ef41de660945_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xcbtd21c1f90-b4bd-4398-b808-f1e3c230840d_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6kdqb69d0849-bccb-45fb-a412-c60378c91fd6_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a4rya29094df-4ab4-41bc-b15c-dc387f18786a_1280x720.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ka1da6e86625-8a47-4694-a868-aa9b85dafffb_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cz1yd110f23b-1736-419b-ae93-63473e6f52d4_499x1080.jpeg'}"
"Taman Lucky, Bangsar",1350000,Bangsar, Kuala Lumpur,4,"Taman Lucky, 59100, Kuala Lumpur",Freehold,Unfurnished,1900,"['Business Centre', 'Cafe', 'Bus Stop']",2,2.0,1-sty Terrace/Link House,710.53,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7n21b05be040-2c40-47cd-9f9d-ad16b41488c4_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jg863cefb81b-47bc-4e8e-aec1-1b718456a07a_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9ipjcbf1ed2f-7b43-493c-97a4-8aeddeb5e34b_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xemh0be5361d-c3f9-49f6-9c51-a2624f8bae1b_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xxuca76d3af0-5a7a-49ea-9032-1aba200f3cc6_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bifsae323d36-a9a9-4dd0-9be7-53fce1d00ce4_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lbl85ce7aa58-52a8-4480-a0aa-97647424cd3e_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gvxv4d4f8258-5d9c-4935-a864-798fcf5eae90_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gl8s20b8d1e3-e2f6-4de9-b2d9-8dde7c09e05b_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k94m11c02206-ef25-4732-9e0d-708627898525_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fdiuf9f362fb-4ed6-41fc-b1d4-127bd5c640fb_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4qaqcc94037a-e132-4b16-abdc-83dbd2e2207c_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-lwe0ecdee80d-8e1a-48c1-9241-edf911bff5ea_866x1154.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v6sya84a4284-b8ad-4ceb-ab5c-a9c8ff11c0d8_866x1154.jpeg'}"
Cheras,790000,Cheras, Selangor,4,"Jalan Seri Minang 1, Taman Seri Minang, 43200, Selangor",Freehold,Unfurnished,1400,"['24-Hour Security', 'Playground', 'Sauna']",3,2.0,1-sty Terrace/Link House,564.29,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1uut4981fabb-cb58-41db-9836-9b7c7be64606_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5vii66351fc7-2e2e-4eeb-bba9-4f69edfb1e73_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zc9m518254be-dada-475a-b6e4-3d3f9bfc0fcb_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rtawfc08c6d8-1227-4382-9cad-41c9be34e88a_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a7f0a9deb3ec-264c-4b7e-833f-8c70f4565829_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v4eyb8c973a7-4636-4125-9e62-9c336fee67cb_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-s85dba3372fb-17ce-46b6-9823-d98444523853_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1o1j94d180dc-9ce8-48bb-ab0c-e7d0a779f67a_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dm4de0b2ecfb-df6b-4096-9067-40a40093d14d_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4asn0bb36914-8857-4356-bda2-2bc195729b83_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a0wa685394e7-bcb0-4f62-80d4-127bd21d3384_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4sr42f5bec7b-3a0d-429a-a9ad-6055c1582bef_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cpni12f3003b-9ec2-4146-8c42-6aafd790b962_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eayw64b1c31c-4097-46dc-ba25-44fd6055213d_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rw2m0b57b41a-676f-4e27-9af7-211525a62c47_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-277r04f16e1b-37ce-48f6-bdf8-1b187f18bf7e_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-97mb75a71521-34af-4db7-9e2a-d4b19338a17d_866x1154.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y2s6f420ef3a-611f-40a9-aa17-6bfa87260ea9_866x1154.png'}"
Taman Tun Dr Ismail,1380000,Taman Tun Dr Ismail, Kuala Lumpur,3,"Burhanuddin Helmi, 60000, Kuala Lumpur",Freehold,Unfurnished,1700,"['Kitchen Cabinet', 'Garden']",2,,1-sty Terrace/Link House,811.76,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xjjb7482d0d7-f978-4f09-997f-599b4e0706ed_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w5wa4854444b-8311-4ad9-9127-1d85a8322ae4_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fylp60329dbb-f1f9-43e8-8259-1b9f4cc0e2f2_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7e9244480c70-5fe1-4a30-81b3-39ac36dce746_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-932s56dc0eb9-94b6-4311-a074-1b54939b32ff_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5yudc8e2faf7-12b8-4b7e-8091-c5f0bb417401_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7xei4540adf7-f6d3-423e-abcb-0b09af942fa9_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-hlxv464dbd9b-0982-41b6-a9f8-428273d1ccbe_1080x810.jpeg'}"
"Taman Lucky, Bangsar",1300000,Bangsar, Kuala Lumpur,3,"Taman Lucky, 59100, Kuala Lumpur",Freehold,Unfurnished,1100,[],2,1.0,1-sty Terrace/Link House,1181.82,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-uge5bc9a4730-f63f-43b3-85d0-5043849525f0_4000x3000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dfxia934364d-6a38-4503-8586-a3f926667e51_4000x3000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g5ded8422c89-87b0-4033-a326-75e07f630041_4000x3000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ehqcf7b899d2-d2bc-4dd8-83f9-a412fd226904_3000x4000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-cr7g183c3ff1-8d77-4e58-a985-464003287a56_4000x3000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rv57bf94e09f-3e89-4660-ae69-e9a2ce13e31e_4000x3000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-clkx2072e3f4-4407-41d2-82c8-75805649b3b9_4080x3060.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y7yf9fef33c1-c2d4-47d8-b1f8-7e1433df38e3_4000x3000.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dn0m91dc4e9c-3008-4c4e-bc20-0789ab71211c_4000x3000.jpeg'}"
