Title,Price,District,State,Bedrooms,Location,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Images
Desa Parkcity,5600000,Desa Parkcity, Kuala Lumpur,4,"Casaman, Parkcity Heights, Kuala Lumpur",Freehold,Unfurnished,3209,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garage', 'Bbq', 'Parking', 'Gym', 'Swimming Pool', '24-Hour Security', 'Wading Pool']",4,3.0,2-sty Terrace/Link House,1745.09,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tjqs819ba31e-6812-4f10-9a49-1234111403ba_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wuff011d474f-de1f-456b-9c78-d391ca43b7e8_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-42ra76008e88-2501-454d-8e1b-6fd348c71919_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yx6gde06651b-e10d-4882-a5a8-91b7ebc61df8_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-93rb6f4004be-dde5-492a-b556-bbc4d8e5e72a_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-d5yzbc409127-685b-45f5-8bea-139666cc9de5_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n3nj820fd67a-3478-45d2-8870-fc4728359db3_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c9l78a881097-5091-4052-b3c2-cf7b7ed216f0_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jqsu5400db28-c142-4c05-8ed2-8ac7e0ffe7ca_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e9hp4d3c4de6-f760-4a8f-b443-98718842c098_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xs34fc930866-50f8-4311-b4d1-3c41d7eca035_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-do2pd146e92e-cf49-4c26-b819-74af0a68078b_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kesv07f1faa5-b6d1-451d-8035-3daf2ed73e41_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yacke01f1b2f-2d1d-49de-90a6-9caa4384735d_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i0vle7d5b5c9-8987-432c-961c-f51fb2027aac_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ezn55131918c-3483-4586-8f52-e39f833eb8f0_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4vn533e18fbe-d82c-413a-9019-06ccd118f0b4_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bbhwccbd6f26-b2f3-44ce-9ece-8a3b6ac7fcba_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sm7j160ffa2c-3034-4ce7-995a-b6767333c879_1153x865.png'}"
"Taman Sri Hartamas, Sri Hartamas",1850000,Sri Hartamas, Kuala Lumpur,4,"Taman Sri Hartamas, 50480, Kuala Lumpur",Freehold,Unfurnished,2400,"['Kitchen Cabinet', 'Air Conditioner', 'Parking']",3,2.0,2-sty Terrace/Link House,770.83,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-edio44738123-57e3-4f42-90b7-495810c5c93b_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0epo32043783-f0bf-40be-9348-3a821771b993_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ayvne91a5308-2a0e-46eb-b0cc-428dc1f39b4f_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-su0q0910cf5b-d1e8-4ed9-9e85-0036c6ba9fd2_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qw6456696a0a-34f4-4dce-a954-9c30caba4df6_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-a6fl4b9bfad4-b0f2-48f4-8976-9f7f69a83bae_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5m9kc803f2b3-e52f-4c3a-8f00-3fb77e51ff28_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1t2ra2a5f5b6-8a39-4600-9483-0ef9d8c2d7e6_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0t1fb5aec4a0-3229-4aed-b633-d8ebb26278b3_4000x2252.png'}"
"Seri Taming, Cheras, Len Seng, Cheras",738000,Cheras, Kuala Lumpur,4,"Jalan Seri Taming, Seri Taming, Cheras, Len Seng, 43000, Kuala Lumpur",Freehold,Unfurnished,2000,"['Playground', '24-Hour Security']",5,4.0,2-sty Terrace/Link House,369.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ubnu93987317-654a-4480-8645-7066378e6409_3120x4160.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-eyp5f3246d9e-a20e-4f94-aa6c-25c87a8a2e6b_3120x4160.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-twofea993692-c8ac-4981-8d0c-cc4da7836a38_3120x4160.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ibdm34ac3365-28e9-4f58-912c-92b235eaad62_3120x4160.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pjyxc18c3bbf-a52e-4aee-b999-1fe50b1081d8_3120x4160.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-c1pk97027568-a0e1-4539-a7eb-efd74caeb28f_3120x4160.jpeg'}"
"Ukay Perdana, Ulu Kelang",1300000,Ulu Kelang, Selangor,4,"Sierra Hijauan Ampang Persiaran Taman Sierra Ukay, Ampang Jaya, Ukay Perdana, 68000, Selangor",Leasehold,Unfurnished,2364,[],4,4.0,2-sty Terrace/Link House,549.92,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kxsz6d20d928-1eb6-4536-a9be-e9ecc14b4757_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b1bma9149536-f1a8-4c9b-af17-126a4da51e23_2560x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ge6ucae30fcb-0bd3-4508-bc2c-8c2a282bb130_706x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zzl6992c6900-dc06-4b73-96c3-57acfd841ab8_2560x1440.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gzcq8e5a579d-d3dc-4e61-bd73-9725f75970d4_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-edit03ca4390-e280-4397-ac07-32c9408bc8f2_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vc1ra1c12493-50e2-43ba-b96d-2604de52be57_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-k3o7f4c7c47a-ef74-40cf-ba04-10a0850d52f6_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n37v968585b4-084f-485b-8b1a-8c9907efa3e6_692x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nnkr4ea0a2fd-2922-4ac3-9fc9-c742fab1a74f_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ww9z23e85da3-53a0-4005-8e52-abb3bb577f41_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-rppv22d35eab-223b-455c-a8e7-9290783940c2_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qlai2c3a4d6c-3c49-4be3-bead-cb480f9e669e_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pkcxe9446bd1-baf3-4ac3-af93-4e8ad881b2e9_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1g9hef30719e-f903-459c-8327-17f2fbc1c51f_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-268ed5190372-d05e-4ae8-85cc-2513251b01c1_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-z0lg9baf75bd-1c21-4a4c-845a-63292d9e08bb_687x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5wdh4e159aa0-03f6-446c-8d62-c70cb55bc589_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-6crf79cee4c5-a25e-485e-a495-b62cdeb92f64_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-glgl7061b773-913a-459e-bbc1-dd47695a252b_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-b3mhf01e6a81-e553-42c2-83e2-c1464bff5bea_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7kc0b9826cdb-7e0c-4573-a5e6-b83a302d19f4_1200x500.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0eqn24cae1c0-6ae5-4509-af71-6b5c301dd08e_2193x1644.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qf4b20d2063e-c695-4fec-bf1a-b19d1107b1a1_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9num19ab0326-360b-4e0e-b4d1-3151536b37d8_400x426.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vsu9d2fd728b-d295-4e73-96d7-c9e36ea7ec9f_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v1e2299261df-c047-43aa-a0be-93556ce350f8_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-j3z400ee6571-0a15-4d2b-9eab-014d71745ce7_2560x1920.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nn024405e874-a7dc-425f-8d2d-bf978a5d18cb_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p58s66e2f672-d881-4d51-b64c-4f7348525be6_960x1280.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pkmt278c5633-7661-4beb-9d54-552a8762588a_1280x960.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-i5lkdbbd447f-87fe-4323-9e41-9e0458665163_1200x800.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-h3tn0865a6fe-4ab4-4a65-a610-4f114288f91f_2560x1440.jpeg'}"
"Taman Putra Prima, Puchong",918000,Puchong, Selangor,5,"Jalan PP5/26, Taman Putra Prima, 47130, Selangor",Freehold,Unfurnished,2154,['Parking'],3,1.0,2-sty Terrace/Link House,426.18,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-pd4q82152510-7abe-42be-9e3c-c9e4603aa6dc_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ttl248ad66fb-8535-4029-b00e-a2e2508efe74_1280x576.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yfy73e6124c6-fdca-4d1f-ab44-54444f770228_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-n4ow5516f60c-6797-4cd1-9b9a-9e432ae9496c_1000x450.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-d4z8a9c51594-20b0-41ff-ac66-f10a911fa9f4_450x1000.jpeg'}"
"Subang Bestari, Shah Alam",900000,Shah Alam, Selangor,4,"Taman Desa Subang, Jalan Waruna Desa U5/131, Subang Bestari, 40150, Selangor",Leasehold,Unfurnished,1800,['Kitchen Cabinet'],4,,2-sty Terrace/Link House,500.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-5e24e9103b77-0584-4a4d-b7e0-a49d040fd54b_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nhcec7cf2af1-0fe8-49cb-b5cc-d322a24356bc_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-kjrp001ec684-d411-4687-a8f2-09a217e77ef4_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yvdu3d5fdf72-5ec7-4e68-8ea3-cbc46e15a7f4_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-nknmafec712d-610d-4bf2-85db-994170a499a6_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wk333ed03132-9e64-4fdb-a235-875c15cdab6f_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-87tbee9661d7-0eeb-4333-bb97-527aac0bde7a_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-zwfsf0bf823a-0e8d-47ec-9699-2433b433aefc_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-wik8a83926a8-a531-45e8-873f-4a59f0528efb_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-9c1ld82e20df-3511-4052-bf4c-b0b62108b33b_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-xdztb522e635-117b-424b-a0a8-66c14ca6dacd_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jehh413b77bd-7837-46ac-a7fb-6eae1f8d5893_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-d4rg7dfde0a3-fe81-4d68-a0fc-33c08f4a54fb_4032x3024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-o8z9e970612c-787a-4751-9a81-e8d03cab95a4_4032x3024.jpeg'}"
"Bandar Damai Perdana, Cheras",1220000,Cheras, Selangor,5,"D'Infiniti, D'premier, Bandar Damai Perdana, 56000, Selangor",Freehold,Unfurnished,2690,[],5,2.0,2-sty Terrace/Link House,453.53,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yaokf53ae905-1148-4665-aef8-b14b0456bbcf_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1fw727fc95de-5638-4d84-89c3-018b87c3a157_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jgqn63adbccc-884a-4bc9-a229-c41de992b4ce_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g6a277338b03-ee22-418d-bad6-7a9b879b728a_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p06fbea1337e-7a22-4e04-950c-be4777bab662_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-y9o32a62541b-6995-4fcf-8eca-030258c8866e_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8drz2703f9f1-86e6-45db-9499-a88af68e9373_768x1024.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-sgtk8c96430e-c0b5-4c24-b154-c2acd56f1fc4_1024x768.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4upg2f3c858b-7a68-456f-874e-c16b5311a809_1024x768.jpeg'}"
Setia Alam,1060000,Setia Alam, Selangor,4,"40170, Selangor",Freehold,Unfurnished,1650,[],4,,2-sty Terrace/Link House,642.42,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fb7i2795c376-3490-427f-9044-f0abd4ee9543_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-if0j8b9ca260-2b2c-41d8-b0dd-01451aaab1d8_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e3c51e033819-175b-47e2-8862-1688b4ebfe4b_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-v0s06838b11f-9f05-4e3b-ab3e-11d115a25e93_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-tbpy0e668e4f-4811-4b38-b599-c5fcb99cc044_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-0skk6b64d21e-f838-4788-8715-17b29f49150f_1280x959.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1wvy7cc796e7-0d29-4797-b772-5a1d6d8162e0_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-78hcc3a89743-45cd-478c-aa54-597b19248d8d_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-x9t01caf4b31-e8b6-47a5-804b-66e25894906b_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-01tnd16483e3-b2f7-4143-b2a9-0745ecc8bc19_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-w6wx5c01a9d8-3427-445e-b931-10d049cd5f8b_1080x809.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-bmlw42b4d062-1504-4a82-bed4-8458380c6915_1080x809.jpeg'}"
"IXORA,Bandar Seri Coalfields,Sg Buloh, Sungai Buloh",615000,Sungai Buloh, Selangor,5,"Jalan BSC 3B, Bandar Seri Coalfield, IXORA,Bandar Seri Coalfields,Sg Buloh, Selangor",Freehold,Unfurnished,2281,"['Parking', 'Jogging Track', 'Retail Stores', '24-Hour Security', 'Clubhouse']",4,2.0,2-sty Terrace/Link House,269.62,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_570f6ab0805b45d1a995442b7f05ad17.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_7c257a52386d4acdb85e0ea0b4979d6e.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_f6ac1f4cecf2403d9b1e55c39e54936d.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_b80eb595c1ab4d7aa77de0a8edfc7156.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_652d32ccf5e948e48add96d8a8a9cef6.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_4af849bad23d47e78aa8532b3b4d583b.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_e35aa9fa448d4a2fa64364db1ecc4163.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_b5d6008137df4a739cbbd4199643a97d.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_795308dce12d49ddbbe08992da476f66.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_45290cf3935f4bbca5f5343548e97f86.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_5c67f729a0f640afa0194f412463dd52.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_5a19f0f37c7f4e519e47b977a69b6d3d.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_2d12017d48af4542a0acd3498b34da4c.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_9522b43fbc2b4b7ab57c99e807ecae9f.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_0a02e270c0f34a818ecf55e37ac8a461.jpg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/12018_614785227a91457f96f335279c9508c8.jpg'}"
Taman Tun Dr Ismail,2600000,Taman Tun Dr Ismail, Kuala Lumpur,6,"Openg, 60000, Kuala Lumpur",Freehold,Unfurnished,3800,"['Kitchen Cabinet', 'Garage', 'Balcony', 'Air Conditioner', 'Garden', 'Parking', 'Jogging Track', 'Playground']",5,3.0,2-sty Terrace/Link House,684.21,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-aidk83620c7c-159f-4762-886a-151339397261_866x1152.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-g331f823baf3-071b-4e15-bec7-e3effbc01ef3_866x1152.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-8d75ec90da28-9878-4e1b-b769-ff4688200e49_866x1152.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jhac7e746bbe-c1a5-478a-8cdd-0a084b717457_866x1152.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-18idc7c5acbb-f248-4c11-a8e5-0590905414c9_866x1152.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2do0c6c9abe7-eb2e-4728-bf86-4f29b7a0ef90_866x1152.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-otjqa7fb5189-2b48-42c6-87da-62021022b20d_866x1152.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-793sb9302090-47b6-4e31-a229-3178ac8aa8de_866x1152.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-e3rz0d07f0fd-304e-442e-ba5b-e164b0db27e2_866x1152.png'}"
"Areca bandar Seri Coalfields Sg Buloh, Sungai Buloh",600000,Sungai Buloh, Selangor,4,"bsc 2a/1, Areca bandar Seri Coalfields Sg Buloh, 47100, Selangor",Freehold,Unfurnished,2000,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Retail Stores']",4,3.0,2-sty Terrace/Link House,300.0,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-yzpvf2a4063b-f9e3-4141-af37-52f4c5f432df_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-2op1894fb66a-83c8-42cd-86fa-6ce8749a7dff_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vh6f85f405f5-1246-4025-bf6c-0c5d66e99609_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-68x7fbec2725-3413-4371-8842-9c916d83d992_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-earjc30f56b7-6c20-4e0c-a4d5-e01902267b49_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-qxd5d3139eef-8e8f-4269-84ce-732d94213782_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-fnig507e571e-02db-43d8-853c-05d5c4d555eb_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ouei7bd94c5a-d079-49fb-a16d-da84bb3c8c21_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-62p66745c7a6-6db0-4452-9dc0-01540d5b8145_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4yffead1e71a-d5b3-4b98-93d6-7ec5fc09c78d_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-14d2771193c9-0483-4dd3-a9f8-678b5b0c778f_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-4xwwf5a46ccb-b92a-4518-b2cb-92f5079c61dc_1080x810.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-ct7n76413cd7-c3a6-404d-9997-471dc4d9a69e_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-udcve7448e7b-d834-4279-959a-f4fe1bff847c_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-dm3u89217012-9978-4ddd-8940-4aebb3b3e33d_810x1080.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-jmoyb8a79039-9967-4d76-b7b1-59dc8924dcf3_810x1080.jpeg'}"
Desa Parkcity,4300000,Desa Parkcity, Kuala Lumpur,5,"Safa, Safa Terraces, Kuala Lumpur",Freehold,Unfurnished,3200,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking', 'Playground', '24-Hour Security', 'Clubhouse']",4,3.0,2-sty Terrace/Link House,1343.75,"{'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7ke6fbcb06eb-910a-4189-bca5-11bcb7c97cda_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-gmv04ccd0b22-9207-46a4-9454-7ec6a67ea3d8_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1rvy37a07179-8bd2-4568-80c5-33e62d80fb0c_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-1h8y42dddd6f-60e8-4fa6-aa11-39317ad2180c_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-81lj7e097d08-9372-4cbc-a7e9-81720d7607b5_920x690.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-vkoff2122c05-42bd-402a-866f-5115653c925a_1153x865.jpeg', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-7ghk6cf676d6-db27-47b6-b94e-1752ce7b3161_1153x865.png', 'https://img.iproperty.com.my/my-iproperty/premium/256x100000-fit/w-p4nc9aeaf09b-a95b-494e-b0f9-1567886772d3_1153x865.jpeg'}"
